,0,1,2,3,4,5
20.820800000000002,0,0,0,0,0,0
20.854166666666668,0,0,0,0,0,0
20.887533333333334,0,0,0,0,0,0
20.9209,0,0,0,0,0,0
20.954266666666665,0,0,0,0,0,0
20.987633333333335,0,0,0,0,0,0
21.021,0,0,0,0,0,0
21.054366666666667,0,0,0,0,0,0
21.087733333333333,0,0,0,0,0,0
21.121100000000002,0,0,0,0,0,0
21.154466666666668,0,0,0,0,0,0
21.187833333333334,0,0,0,0,0,0
21.2212,0,0,0,0,0,0
21.254566666666665,0,0,0,0,0,0
21.287933333333335,0,0,0,0,0,0
21.3213,0,0,0,0,0,0
21.354666666666667,0,0,0,0,0,0
21.388033333333333,0,0,0,0,0,0
21.421400000000002,0,0,0,0,0,0
21.454766666666668,0,0,0,0,0,0
21.488133333333334,0,0,0,0,0,0
21.5215,0,0,0,0,0,0
21.554866666666666,0,0,0,0,0,0
21.588233333333335,0,0,0,0,0,0
21.6216,0,0,0,0,0,0
21.654966666666667,0,0,0,0,0,0
21.688333333333333,0,0,0,0,0,0
21.721700000000002,0,0,0,0,0,0
21.755066666666668,0,0,0,0,0,0
21.788433333333334,0,0,0,0,0,0
21.8218,0,0,0,0,0,0
21.855166666666666,0,0,0,0,0,0
21.888533333333335,0,0,0,0,0,0
21.9219,0,0,0,0,0,0
21.955266666666667,0,0,0,0,0,0
21.988633333333333,0,0,0,0,0,0
22.022000000000002,0,0,0,0,0,0
22.055366666666668,0,0,0,0,0,0
22.088733333333334,0,0,0,0,0,0
22.1221,0,0,0,0,0,0
22.155466666666666,0,0,0,0,0,0
22.188833333333335,0,0,0,0,0,0
22.2222,0,0,0,0,0,0
22.255566666666667,0,0,0,0,0,0
22.288933333333333,0,0,0,0,0,0
22.322300000000002,0,0,0,0,0,0
22.355666666666668,0,0,0,0,0,0
